comparison,feature,group_a,group_b,group_a_count,group_b_count,group_a_median,group_b_median,median_difference,rank_biserial_effect,absolute_effect,mann_whitney_p_value,adjusted_significance_flag
Missed Failure vs Detected Failure,sensor_155,Missed Failure,Detected Failure,19,64,7.6293,7.7459,-0.11660000000000004,0.044407894736842035,0.044407894736842035,0.7739360811604832,False
Missed Failure vs Detected Failure,sensor_173,Missed Failure,Detected Failure,19,64,0.3178,0.33730000000000004,-0.019500000000000017,-0.04358552631578949,0.04358552631578949,0.7780500700724339,False
Missed Failure vs Detected Failure,sensor_175,Missed Failure,Detected Failure,19,64,0.3178,0.33730000000000004,-0.019500000000000017,-0.04358552631578949,0.04358552631578949,0.7780591460219906,False
Missed Failure vs Detected Failure,sensor_500,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,-0.04358552631578949,0.04358552631578949,0.7406094578848806,False
Missed Failure vs Detected Failure,sensor_044,Missed Failure,Detected Failure,19,64,352.3291,353.9123,-1.5832000000000335,0.04276315789473695,0.04276315789473695,0.782247536026221,False
Missed Failure vs Detected Failure,sensor_185,Missed Failure,Detected Failure,19,64,0.1362,0.1291,0.007099999999999995,0.04276315789473695,0.04276315789473695,0.782247536026221,False
Missed Failure vs Detected Failure,sensor_428,Missed Failure,Detected Failure,19,64,3.9913,4.0458,-0.05449999999999999,0.04276315789473695,0.04276315789473695,0.782247536026221,False
Missed Failure vs Detected Failure,sensor_437,Missed Failure,Detected Failure,19,64,2.8396,2.7208,0.1187999999999998,0.04276315789473695,0.04276315789473695,0.7822430804956249,False
Missed Failure vs Detected Failure,sensor_441,Missed Failure,Detected Failure,19,64,10.8631,12.13855,-1.275450000000001,0.04276315789473695,0.04276315789473695,0.782247536026221,False
Missed Failure vs Detected Failure,sensor_109,Missed Failure,Detected Failure,19,64,-0.0089,-0.017,0.008100000000000001,-0.042763157894736836,0.042763157894736836,0.7822441944039076,False
Missed Failure vs Detected Failure,sensor_521,Missed Failure,Detected Failure,19,64,2.2682,2.36045,-0.09224999999999994,-0.042763157894736836,0.042763157894736836,0.782247536026221,False
Missed Failure vs Detected Failure,sensor_082,Missed Failure,Detected Failure,19,64,-0.0135,-0.0187,0.0052000000000000015,-0.04194078947368418,0.04194078947368418,0.7864072027332208,False
Missed Failure vs Detected Failure,sensor_302,Missed Failure,Detected Failure,19,64,0.9253,0.89335,0.031950000000000034,-0.04194078947368418,0.04194078947368418,0.786410483797099,False
Missed Failure vs Detected Failure,sensor_278,Missed Failure,Detected Failure,19,64,2.0866,2.0853,0.0012999999999996348,0.04111842105263164,0.04111842105263164,0.7905613839215075,False
Missed Failure vs Detected Failure,sensor_058,Missed Failure,Detected Failure,18,64,0.94825,0.9492,-0.0009500000000000064,-0.03993055555555558,0.03993055555555558,0.8009229157770258,False
Missed Failure vs Detected Failure,sensor_216,Missed Failure,Detected Failure,19,64,0.0807,0.08125,-0.0005500000000000088,0.03947368421052633,0.03947368421052633,0.7989433148153984,False
Missed Failure vs Detected Failure,sensor_474,Missed Failure,Detected Failure,19,64,32.3836,32.641,-0.25739999999999696,0.03947368421052633,0.03947368421052633,0.7989443472372549,False
Missed Failure vs Detected Failure,sensor_085,Missed Failure,Detected Failure,19,64,0.1334,0.1326,0.0007999999999999952,-0.03865131578947367,0.03865131578947367,0.8030927966213258,False
Missed Failure vs Detected Failure,sensor_301,Missed Failure,Detected Failure,19,64,0.0908,0.0785,0.012300000000000005,0.03865131578947367,0.03865131578947367,0.8031322704114532,False
Missed Failure vs Detected Failure,sensor_363,Missed Failure,Detected Failure,19,63,0.0123,0.0126,-0.0002999999999999999,-0.03842940685045948,0.03842940685045948,0.8046799076744213,False
Missed Failure vs Detected Failure,sensor_312,Missed Failure,Detected Failure,19,64,0.0898,0.09355,-0.0037499999999999895,0.03782894736842102,0.03782894736842102,0.8073011136755375,False
Missed Failure vs Detected Failure,sensor_073,Missed Failure,Detected Failure,10,44,149.44254999999998,150.65035,-1.2078000000000202,0.036363636363636376,0.036363636363636376,0.867361657895768,False
Missed Failure vs Detected Failure,sensor_076,Missed Failure,Detected Failure,19,64,-0.0084,-0.0021,-0.0063,-0.03618421052631582,0.03618421052631582,0.8157279056064614,False
Missed Failure vs Detected Failure,sensor_218,Missed Failure,Detected Failure,19,64,0.0548,0.0623,-0.0075,-0.03618421052631582,0.03618421052631582,0.8157326536414283,False
Missed Failure vs Detected Failure,sensor_031,Missed Failure,Detected Failure,19,64,0.1878,0.189,-0.0012000000000000066,0.03618421052631571,0.03618421052631571,0.8157307544714785,False
Missed Failure vs Detected Failure,sensor_249,Missed Failure,Detected Failure,19,64,0.0215,0.022449999999999998,-0.0009499999999999995,-0.035361842105263164,0.035361842105263164,0.8199314926479526,False
Missed Failure vs Detected Failure,sensor_377,Missed Failure,Detected Failure,19,64,0.0015,0.0016,-0.00010000000000000005,-0.035361842105263164,0.035361842105263164,0.8194418660034039,False
Missed Failure vs Detected Failure,sensor_446,Missed Failure,Detected Failure,19,64,0.6416,0.68015,-0.038550000000000084,-0.035361842105263164,0.035361842105263164,0.8199222036040513,False
Missed Failure vs Detected Failure,sensor_099,Missed Failure,Detected Failure,19,64,-0.03,-0.012,-0.018,0.03536184210526305,0.03536184210526305,0.8199435662565225,False
Missed Failure vs Detected Failure,sensor_019,Missed Failure,Detected Failure,19,64,189.1268,189.6999,-0.5731000000000108,0.03453947368421062,0.03453947368421062,0.824160584134616,False
Missed Failure vs Detected Failure,sensor_064,Missed Failure,Detected Failure,19,64,14.36,13.34185,1.0181499999999986,0.03453947368421062,0.03453947368421062,0.824160584134616,False
Missed Failure vs Detected Failure,sensor_320,Missed Failure,Detected Failure,19,64,9.0842,9.0567,0.027499999999999858,0.03453947368421062,0.03453947368421062,0.824160584134616,False
Missed Failure vs Detected Failure,sensor_433,Missed Failure,Detected Failure,19,64,60.5054,63.537949999999995,-3.0325499999999934,0.03453947368421062,0.03453947368421062,0.8241478759835628,False
Missed Failure vs Detected Failure,sensor_083,Missed Failure,Detected Failure,19,64,0.0063,0.0073,-0.001,-0.03453947368421051,0.03453947368421051,0.824156045825486,False
Missed Failure vs Detected Failure,sensor_147,Missed Failure,Detected Failure,19,64,0.0462,0.0474,-0.0011999999999999997,-0.033717105263157854,0.033717105263157854,0.8283737739131573,False
Missed Failure vs Detected Failure,sensor_300,Missed Failure,Detected Failure,19,64,0.0422,0.042050000000000004,0.00014999999999999736,-0.033717105263157854,0.033717105263157854,0.8283755472197221,False
Missed Failure vs Detected Failure,sensor_051,Missed Failure,Detected Failure,19,64,631.0064,629.84,1.1663999999999533,0.03289473684210531,0.03289473684210531,0.8326078845675565,False
Missed Failure vs Detected Failure,sensor_002,Missed Failure,Detected Failure,19,64,2512.61,2506.4700000000003,6.139999999999873,-0.03125,0.03125,0.8410745587747133,False
Missed Failure vs Detected Failure,sensor_024,Missed Failure,Detected Failure,19,64,-3857.75,-3735.625,-122.125,0.03125,0.03125,0.8410745587747133,False
Missed Failure vs Detected Failure,sensor_143,Missed Failure,Detected Failure,19,64,6.53,6.245,0.28500000000000014,0.03125,0.03125,0.8410556300926294,False
Missed Failure vs Detected Failure,sensor_496,Missed Failure,Detected Failure,19,64,6.5915,6.9257,-0.33420000000000005,-0.03125,0.03125,0.8410729130707931,False
Missed Failure vs Detected Failure,sensor_215,Missed Failure,Detected Failure,19,64,0.0727,0.07350000000000001,-0.000800000000000009,-0.02960526315789469,0.02960526315789469,0.8495573142196673,False
Missed Failure vs Detected Failure,sensor_166,Missed Failure,Detected Failure,19,64,0.181,0.1875,-0.006500000000000006,0.028782894736842035,0.028782894736842035,0.8537966732855675,False
Missed Failure vs Detected Failure,sensor_573,Missed Failure,Detected Failure,19,64,9.11,8.955,0.15499999999999936,0.028782894736842035,0.028782894736842035,0.8537906034658469,False
Missed Failure vs Detected Failure,sensor_565,Missed Failure,Detected Failure,16,48,4.98,5.31,-0.3299999999999992,0.02864583333333326,0.02864583333333326,0.8689704530769851,False
Missed Failure vs Detected Failure,sensor_212,Missed Failure,Detected Failure,19,64,0.0512,0.054099999999999995,-0.002899999999999993,-0.02796052631578949,0.02796052631578949,0.8580555796569163,False
Missed Failure vs Detected Failure,sensor_523,Missed Failure,Detected Failure,19,64,14.2282,14.542449999999999,-0.3142499999999995,-0.02796052631578949,0.02796052631578949,0.8580622122885417,False
Missed Failure vs Detected Failure,sensor_577,Missed Failure,Detected Failure,19,64,1.7118,1.6813,0.03049999999999997,0.027138157894736947,0.027138157894736947,0.8623047154856616,False
Missed Failure vs Detected Failure,sensor_198,Missed Failure,Detected Failure,19,64,19.83,20.12,-0.2900000000000027,-0.02631578947368418,0.02631578947368418,0.866577799916588,False
Missed Failure vs Detected Failure,sensor_569,Missed Failure,Detected Failure,16,48,1.8844,2.1048999999999998,-0.2204999999999997,0.02604166666666674,0.02604166666666674,0.8813549649494741,False
Missed Failure vs Detected Failure,sensor_239,Missed Failure,Detected Failure,19,64,0.0045,0.0047,-0.00020000000000000052,0.025493421052631637,0.025493421052631637,0.8707915579509115,False
Missed Failure vs Detected Failure,sensor_170,Missed Failure,Detected Failure,19,64,0.371,0.405,-0.03400000000000003,0.024671052631578982,0.024671052631578982,0.8751152001782594,False
Missed Failure vs Detected Failure,sensor_224,Missed Failure,Detected Failure,19,64,119.1976,122.464,-3.2664000000000044,-0.024671052631578982,0.024671052631578982,0.8751145502149783,False
Missed Failure vs Detected Failure,sensor_575,Missed Failure,Detected Failure,19,64,3.0979,3.0979,0.0,0.023848684210526327,0.023848684210526327,0.8793754675707762,False
Missed Failure vs Detected Failure,sensor_067,Missed Failure,Detected Failure,19,64,704.7989,704.21325,0.5856499999999869,0.023026315789473673,0.023026315789473673,0.8836649831829246,False
Missed Failure vs Detected Failure,sensor_498,Missed Failure,Detected Failure,19,63,10.8161,12.5193,-1.703199999999999,-0.022556390977443663,0.022556390977443663,0.8863910828580188,False
Missed Failure vs Detected Failure,sensor_457,Missed Failure,Detected Failure,19,64,10.1582,10.739550000000001,-0.5813500000000005,-0.021381578947368474,0.021381578947368474,0.8922276857522466,False
Missed Failure vs Detected Failure,sensor_282,Missed Failure,Detected Failure,19,64,0.0132,0.013049999999999999,0.00015000000000000083,-0.02055921052631582,0.02055921052631582,0.8964927518147947,False
Missed Failure vs Detected Failure,sensor_030,Missed Failure,Detected Failure,19,64,2.3778,2.3889,-0.011099999999999888,0.020559210526315708,0.020559210526315708,0.8964992349877802,False
Missed Failure vs Detected Failure,sensor_023,Missed Failure,Detected Failure,19,64,2651.5,2633.0,18.5,0.019736842105263053,0.019736842105263053,0.9008014183269129,False
Missed Failure vs Detected Failure,sensor_251,Missed Failure,Detected Failure,19,64,106.1292,109.64304999999999,-3.513849999999991,0.019736842105263053,0.019736842105263053,0.9008029718931797,False
Missed Failure vs Detected Failure,sensor_345,Missed Failure,Detected Failure,19,64,23.2259,22.854550000000003,0.37134999999999607,0.019736842105263053,0.019736842105263053,0.9008029718931797,False
Missed Failure vs Detected Failure,sensor_362,Missed Failure,Detected Failure,19,64,40.3438,38.7372,1.6066000000000003,0.018092105263157965,0.018092105263157965,0.9093889043875063,False
Missed Failure vs Detected Failure,sensor_412,Missed Failure,Detected Failure,19,64,2.6805,2.5884,0.09209999999999985,0.01726973684210531,0.01726973684210531,0.9136769494065399,False
Missed Failure vs Detected Failure,sensor_350,Missed Failure,Detected Failure,19,64,0.0246,0.024149999999999998,0.0004500000000000025,-0.016447368421052655,0.016447368421052655,0.9179821828429893,False
Missed Failure vs Detected Failure,sensor_167,Missed Failure,Detected Failure,19,64,2.7,2.8499999999999996,-0.14999999999999947,-0.014802631578947345,0.014802631578947345,0.9264993499475899,False
Missed Failure vs Detected Failure,sensor_392,Missed Failure,Detected Failure,19,64,0.0098,0.0101,-0.0002999999999999999,-0.01398026315789469,0.01398026315789469,0.9308882106664697,False
Missed Failure vs Detected Failure,sensor_308,Missed Failure,Detected Failure,19,64,0.1287,0.13505,-0.0063499999999999945,-0.013157894736842146,0.013157894736842146,0.9351992279583677,False
Missed Failure vs Detected Failure,sensor_021,Missed Failure,Detected Failure,19,64,1.4092,1.40705,0.0021500000000000963,0.013157894736842035,0.013157894736842035,0.9352073721551619,False
Missed Failure vs Detected Failure,sensor_334,Missed Failure,Detected Failure,19,64,6.3728,6.1423000000000005,0.23049999999999926,0.013157894736842035,0.013157894736842035,0.935210086205126,False
Missed Failure vs Detected Failure,sensor_456,Missed Failure,Detected Failure,19,64,4.121,4.15775,-0.036749999999999616,0.013157894736842035,0.013157894736842035,0.935210086205126,False
Missed Failure vs Detected Failure,sensor_059,Missed Failure,Detected Failure,18,64,4.60065,4.60715,-0.00649999999999995,-0.01302083333333337,0.01302083333333337,0.9374876718232458,False
Missed Failure vs Detected Failure,sensor_103,Missed Failure,Detected Failure,19,64,-0.0166,-0.016,-0.0005999999999999998,0.01233552631578938,0.01233552631578938,0.9395205193106322,False
Missed Failure vs Detected Failure,sensor_310,Missed Failure,Detected Failure,19,64,0.1287,0.13505,-0.0063499999999999945,-0.011513157894736836,0.011513157894736836,0.9438224685523943,False
Missed Failure vs Detected Failure,sensor_272,Missed Failure,Detected Failure,19,64,37.7818,45.1229,-7.341100000000004,0.009868421052631637,0.009868421052631637,0.9524632188196577,False
Missed Failure vs Detected Failure,sensor_071,Missed Failure,Detected Failure,19,64,615.69,616.1804500000001,-0.4904500000000098,0.008223684210526327,0.008223684210526327,0.9610986567396476,False
Missed Failure vs Detected Failure,sensor_149,Missed Failure,Detected Failure,19,64,7.6878,7.9761,-0.28829999999999956,-0.008223684210526327,0.008223684210526327,0.9610986567396476,False
Missed Failure vs Detected Failure,sensor_422,Missed Failure,Detected Failure,19,64,3.8453,3.9612,-0.11589999999999989,-0.008223684210526327,0.008223684210526327,0.9610986567396476,False
Missed Failure vs Detected Failure,sensor_559,Missed Failure,Detected Failure,19,64,0.977,0.9772,-0.00019999999999997797,0.0074013157894736725,0.0074013157894736725,0.9654101690718513,False
Missed Failure vs Detected Failure,sensor_009,Missed Failure,Detected Failure,19,64,1.4679,1.4676,0.00029999999999996696,0.006578947368421018,0.006578947368421018,0.9697377087183146,False
Missed Failure vs Detected Failure,sensor_178,Missed Failure,Detected Failure,19,64,0.285,0.278,0.006999999999999951,-0.006578947368421018,0.006578947368421018,0.9697342159588246,False
Missed Failure vs Detected Failure,sensor_226,Missed Failure,Detected Failure,19,63,930.5,1071.6001,-141.1001000000001,-0.005847953216374324,0.005847953216374324,0.9736980989321373,False
Missed Failure vs Detected Failure,sensor_139,Missed Failure,Detected Failure,19,64,59.2,56.450050000000005,2.7499499999999983,0.005756578947368363,0.005756578947368363,0.9740547507162313,False
Missed Failure vs Detected Failure,sensor_449,Missed Failure,Detected Failure,19,64,0.2404,0.2345,0.005900000000000016,-0.004934210526315819,0.004934210526315819,0.9783796098246972,False
Missed Failure vs Detected Failure,sensor_010,Missed Failure,Detected Failure,19,64,-0.0016,-0.0012499999999999998,-0.00035000000000000027,0.004934210526315708,0.004934210526315708,0.9783808576884137,False
Missed Failure vs Detected Failure,sensor_356,Missed Failure,Detected Failure,19,64,0.026,0.02645,-0.0004500000000000025,0.004111842105263053,0.004111842105263053,0.9827041056591717,False
Missed Failure vs Detected Failure,sensor_123,Missed Failure,Detected Failure,19,64,3.751,3.4585,0.2925,0.00328947368421062,0.00328947368421062,0.9870264092322675,False
Missed Failure vs Detected Failure,sensor_354,Missed Failure,Detected Failure,19,64,0.0408,0.0413,-0.0005000000000000004,-0.003289473684210509,0.003289473684210509,0.9870279070088933,False
Missed Failure vs Detected Failure,sensor_004,Missed Failure,Detected Failure,19,64,1302.6607,1367.804,-65.14330000000018,0.00164473684210531,0.00164473684210531,0.9956754592364959,False
Missed Failure vs Detected Failure,sensor_087,Missed Failure,Detected Failure,19,64,2.4119,2.41075,0.0011499999999999844,-0.00164473684210531,0.00164473684210531,0.995675754276156,False
Missed Failure vs Detected Failure,sensor_490,Missed Failure,Detected Failure,19,64,229.981,236.3244,-6.343400000000003,-0.00164473684210531,0.00164473684210531,0.9956751414339299,False
Missed Failure vs Detected Failure,sensor_101,Missed Failure,Detected Failure,19,64,0.0,0.0001,-0.0001,0.000822368421052655,0.000822368421052655,1.0,False
Missed Failure vs Detected Failure,sensor_075,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.0,0.0,,False
Missed Failure vs Detected Failure,sensor_184,Missed Failure,Detected Failure,19,64,29.919,30.209,-0.28999999999999915,0.0,0.0,1.0,False
Missed Failure vs Detected Failure,sensor_207,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.0,0.0,,False
Missed Failure vs Detected Failure,sensor_210,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.0,0.0,,False
Missed Failure vs Detected Failure,sensor_284,Missed Failure,Detected Failure,19,64,2.6004,2.55455,0.04585000000000017,0.0,0.0,1.0,False
Missed Failure vs Detected Failure,sensor_313,Missed Failure,Detected Failure,19,64,0.1161,0.11,0.006099999999999994,0.0,0.0,1.0,False
Missed Failure vs Detected Failure,sensor_343,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.0,0.0,,False
Missed Failure vs Detected Failure,sensor_348,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.0,0.0,,False
Missed Failure vs Detected Failure,sensor_479,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.0,0.0,,False
