monitoring_rank,feature,reference_count,current_count,reference_missing_rate,current_missing_rate,missing_rate_difference,reference_mean,current_mean,absolute_mean_shift,standardised_mean_shift,reference_std,current_std,standard_deviation_ratio,reference_median,current_median,absolute_median_shift,psi,ks_statistic,ks_p_value,wasserstein_distance,reference_constant,current_constant,overall_severity,feature_health_score,drift_detected,notes,psi_severity,ks_statistic_severity,standardised_mean_shift_severity,missing_rate_difference_severity,constant_sensor_change_severity,measurement_availability_severity,severity_rank
170,sensor_123,1244,314,0.007182761372705506,0.0,0.007182761372705506,3.912331993569132,3.843152866242038,0.06917912732709386,0.07631007963870663,0.9065529436560076,0.8937119216623839,0.9858353314238465,3.882,3.7965,0.08550000000000013,0.04229688399146946,0.06048907366825729,0.3088723993063761,0.08160889317746166,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
171,sensor_332,1250,313,0.0023942537909018356,0.0031847133757961785,0.0007904595848943429,0.08371816,0.08128977635782747,0.0024283836421725297,0.038149157522599626,0.06365497431323223,0.06255864805463895,0.982777052847457,0.0845,0.0851,0.0005999999999999894,0.04216762661835058,0.04236677316293924,0.751238186867633,0.004592719446172915,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
172,sensor_350,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.025161800486618008,0.02561193548387097,0.0004501349972529621,0.04263161264861658,0.010558713810878305,0.010788119115078942,1.0217266334053194,0.0239,0.0245,0.0005999999999999998,0.042161757781424995,0.05705465295764328,0.3855457226294823,0.0006515293571850113,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
173,sensor_166,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,0.24958865814696488,0.26177316293929714,0.012184504792332268,0.030456219900592142,0.4000662206965275,0.4357097543625739,1.0890940844842885,0.182,0.19,0.008000000000000007,0.04211305511210832,0.0383386581469648,0.8486444338545618,0.012282253725196755,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
174,sensor_442,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.8023202713487629,0.8011230031948882,0.0011972681538747754,0.006612979624241825,0.18104821455760067,0.1966728824070193,1.0863011429723193,0.8047,0.8122,0.007500000000000062,0.0416896215981958,0.04887184495230615,0.5776350282803392,0.015495881867853828,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
175,sensor_136,1250,312,0.0023942537909018356,0.006369426751592357,0.003975172960690521,118.4912,115.83653846153847,2.6546615384615393,0.04518973885365376,58.7447860023847,52.496353064620905,0.89363425483395,109.0,109.0,0.0,0.041663214828583484,0.05573333333333341,0.40988894967104866,3.219373527681823,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
176,sensor_496,1253,314,0.0,0.0,0.0,6.830884836392657,6.715809554140126,0.11507528225253072,0.03280281695926342,3.5080914665175977,1.9837193931851456,0.5654696897496628,6.6361,6.5767,0.05940000000000012,0.041521063754089135,0.0442301533644095,0.7004502509849473,0.16160349829308682,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
177,sensor_100,1247,314,0.004788507581803671,0.0,0.004788507581803671,0.001296952686447474,0.0025057324840764322,0.0012087797976289582,0.02007812163714964,0.06020382879802898,0.07203615771369158,1.1965378141539393,0.0,-0.00045,0.00045,0.041274108207379874,0.05005388729128252,0.5456062040979281,0.004068551584617661,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
178,sensor_138,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,122.25665064102563,124.43814102564102,2.181490384615387,0.04219837534398522,51.696075188504324,54.474484310602634,1.0537450688851548,116.65,121.80000000000001,5.150000000000006,0.04112646685568091,0.0625,0.27501107561000737,3.6070349127906693,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
179,sensor_198,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,20.199775820656527,19.664102564102564,0.535673256553963,0.04612728177044248,11.612937853563542,4.1381831718428455,0.3563424883543146,19.38,19.365000000000002,0.014999999999997016,0.041125188249359707,0.03329330130771291,0.9412408096958186,0.7327395814232565,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
180,sensor_578,1253,314,0.0,0.0,0.0,16.527138866719874,17.10215796178344,0.575019095063567,0.047713452019029615,12.05150897139514,14.095629620612408,1.1696153281774997,13.8172,13.8979,0.08070000000000022,0.04109006076946473,0.042384900442759,0.7491189734425769,0.7632458286113953,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
181,sensor_356,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.03385742092457421,0.037270322580645165,0.0034129016560709574,0.16587943484298084,0.02057459177686229,0.028035658464296374,1.3626349804823163,0.0289,0.030600000000000002,0.0017000000000000036,0.040710198448332895,0.0654501216545012,0.2310541703191963,0.003218933147361578,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
182,sensor_378,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.0015760191846522782,0.0015496815286624203,2.6337655989857895e-05,0.05488721672117917,0.0004798504563211904,0.00040925775622646605,0.8528860415473425,0.0015,0.0015,0.0,0.0406459366514545,0.037977261502899595,0.8555699697783629,4.387295203111018e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
183,sensor_214,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.058777453365774536,0.06658548387096774,0.007808030505193207,0.18354334623790503,0.042540526067736624,0.08227476785832044,1.9340326851462908,0.0553,0.05865,0.003349999999999999,0.04024114674371339,0.06337283834340579,0.2641737905470986,0.006410499438377324,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
184,sensor_276,1240,313,0.010375099760574621,0.0031847133757961785,0.007190386384778443,5.486039758064517,21.398946006389778,15.91290624832526,0.11894720762411425,133.78125107914872,265.916098286111,1.9876933138320527,0.0785,0.0733,0.005199999999999996,0.040093069877004936,0.04415129341440793,0.7052646318552176,11.85846494256988,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
185,sensor_219,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,3.783022444089457,3.7253843949044585,0.057638049184998597,0.04855496719147264,1.1870680286469466,1.102233495834874,0.9285343967112236,3.64785,3.57245,0.07540000000000013,0.040058073510544925,0.05123013369691298,0.5148265565445975,0.09771483049616175,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
186,sensor_270,1245,314,0.006384676775738229,0.0,0.006384676775738229,3.796147469879519,3.70537898089172,0.09076848898779888,0.07891102476106181,1.1502637212308522,1.1594849374320761,1.0080166104789923,3.7145,3.6529,0.06160000000000032,0.039956690619021254,0.05497403627247846,0.4245208537327653,0.10588559149740316,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
187,sensor_571,1253,314,0.0,0.0,0.0,530.1384161213089,532.0607722929936,1.9223561716847826,0.09981890842362291,19.25843712422167,6.757826444881076,0.3509021215632104,532.3445,532.54315,0.1986499999999296,0.039883301502496665,0.03666105804667524,0.8827977238124437,2.053802162222283,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
188,sensor_205,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,40.219535548438756,0.18705673076923077,40.03247881766953,0.06338779976542419,631.5486413129271,0.13891654953928836,0.00021996175821152052,0.1596,0.1512,0.00839999999999999,0.03984468604280079,0.0669355997618607,0.2057687822843581,35.06965561652732,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
189,sensor_425,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,3.2669675199999997,3.508545859872611,0.24157833987261146,0.03899068820709178,6.195795739472797,6.823867282895195,1.1013706019101013,2.66845,2.6634,0.005049999999999777,0.039823556863235875,0.04350063694267514,0.7201293476075301,0.3513691906621329,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
190,sensor_058,1250,313,0.0023942537909018356,0.0031847133757961785,0.0007904595848943429,0.94916384,0.9494194888178913,0.00025564881789130744,0.06060280633360979,0.004218432006003109,0.004001814940096355,0.9486498619395801,0.9493,0.9495,0.00019999999999997797,0.03979614192835238,0.046870287539936106,0.6313625434957204,0.0003037229922615301,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
191,sensor_268,1245,314,0.006384676775738229,0.0,0.006384676775738229,0.07047895582329317,0.07101496815286626,0.0005360123295730934,0.018290731094859465,0.029305134212144066,0.03101798919712315,1.05844897254452,0.0699,0.07335,0.0034499999999999947,0.03965233138825661,0.043475814084362935,0.7212456186753881,0.0020155315475635788,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
192,sensor_495,1253,314,0.0,0.0,0.0,1.070425538707103,0.5015968152866241,0.568828723420479,0.07707285840239013,7.380402585442956,0.8962471927971959,0.12143608460667801,0.2331,0.2277,0.005399999999999988,0.03959151793233809,0.058656676206404024,0.34384887904247446,0.5334188159130072,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
193,sensor_477,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,20.44359751801441,18.885384935897434,1.558212582116976,0.09906039634962889,15.72992476849517,11.166534566153617,0.7098911616232658,16.2164,15.378900000000002,0.8374999999999986,0.03959137485903369,0.05014781055613715,0.5462553487029816,1.6882686956225448,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
194,sensor_204,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,30.244133146517218,29.38863301282051,0.8555001336967081,0.04478143761669791,19.103900616574062,8.022252201644152,0.4199274463710436,30.052,30.479,0.4269999999999996,0.03958124492369833,0.0379662704522592,0.8580159688754811,1.0740155248341339,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
195,sensor_105,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,-1.2709832134292562e-05,-2.2292993630573256e-05,9.583161496280695e-06,0.011743450277460493,0.0008160430937979023,0.000978105277079004,1.198595128753381,0.0,0.0,0.0,0.039514174480424644,0.04482274053368773,0.6847726507179642,5.532253975697434e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
196,sensor_456,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,3.640633865814696,3.6206828025477713,0.019951063266924862,0.020956511168130815,0.9520221713843778,0.8831210305453503,0.9276265375849017,3.72045,3.73575,0.01529999999999987,0.039425752248610245,0.038648989642050435,0.8406234999144261,0.05825323191058933,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
197,sensor_152,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,13.7070144,15.402452229299362,1.6954378292993617,0.059171976866104696,28.652715678839424,39.00381789667365,1.3612607731098492,10.987,11.015,0.02800000000000047,0.03937869257642967,0.037885350318471345,0.8576244869811274,1.2893148528909184,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
198,sensor_541,1245,314,0.006384676775738229,0.0,0.006384676775738229,1.9359990361445782,1.9699050955414013,0.03390605939682301,0.04642253514867694,0.7303793144478742,0.7385880238992742,1.0112389676008355,1.7798,1.9036,0.12379999999999991,0.03922557288949399,0.0644616683293684,0.24024720430581392,0.0632146985824663,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
199,sensor_208,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,20.61896717373899,19.404230769230768,1.2147364045082227,0.062755196487097,19.356746094452635,5.568361768293004,0.2876703419635605,19.75,19.335,0.41499999999999915,0.039145341834718454,0.04858502186364477,0.5872758279899717,1.205623706789862,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
200,sensor_275,1240,313,0.010375099760574621,0.0031847133757961785,0.007190386384778443,135.4387702419355,139.6743194888179,4.235549246882414,0.05019190168968418,84.38710437928945,90.34303376637023,1.0705786675688151,110.2312,112.7008,2.4696,0.03897957829043725,0.05659589817582189,0.3901192681556275,5.143987430072717,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
201,sensor_071,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,619.060976541233,619.264657051282,0.20368051004902554,0.021173518913945165,9.619587130360216,9.223579488122393,0.9588331976340242,618.9436,619.955,1.0114000000000942,0.03891742100291617,0.057263759725729224,0.3763259831430611,0.6643378532686891,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
202,sensor_461,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,29.170373162939292,29.30523089171975,0.13485772878045665,0.009976016914827373,13.518193677079411,12.59917954617325,0.9320164991818113,26.180349999999997,26.1183,0.06204999999999572,0.038830470672469815,0.037753606967705175,0.8603267467358389,0.8356238280322366,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
203,sensor_489,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,355.0232633414436,343.0436780645161,11.979585276927537,0.04799224329610052,249.61503055850915,261.67608539561047,1.0483186241233748,351.5275,336.7287,14.798799999999972,0.03870012370959968,0.060727834026633176,0.31118081331481656,18.0970207462718,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
204,sensor_272,1248,313,0.0039904229848363925,0.0031847133757961785,0.000805709609040214,45.83334262820512,46.94676709265176,1.1134244644466378,0.06282407746226643,17.722893983049506,18.429772103197713,1.039885027852916,45.43865,46.8555,1.4168499999999966,0.03825548367871281,0.04801804292618994,0.6008259399030778,1.3411825466607743,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
205,sensor_481,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,75.89163362690152,74.12298717948718,1.7686464474143406,0.04963795158624841,35.630931392106895,36.2582621762946,1.0176063537964846,71.181,67.7428,3.438199999999995,0.037949305476971965,0.07494457104144847,0.11571834641371424,3.226014554344133,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
206,sensor_584,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,0.01546014376996805,0.014750000000000003,0.0007101437699680475,0.03729074143710322,0.01904343390881134,0.005088521506116572,0.26720608953630615,0.0137,0.0142,0.0005000000000000004,0.03789200700145403,0.05279705337701712,0.4756601865592581,0.0008993265537810103,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
