wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_familiarity_percentile,neighbour_count,failed_neighbour_count,passed_neighbour_count,historical_raw_failure_rate,historical_weighted_failure_rate,historical_failure_rate_lower_95,historical_failure_rate_upper_95,mean_similarity,maximum_similarity,minimum_similarity,mean_failed_neighbour_similarity,mean_passed_neighbour_similarity,similarity_strength,historical_evidence_level,top_risk_features,top_protective_features,historical_evidence_text
WF-001176,0,Pass,Low Risk,0.0331359064005779,0.3554022809060008,0.6445977190939991,0.2553870710295292,10,1,9,0.1,0.07842736138607796,0.01787574951572113,0.4041563854975721,0.575298273830916,0.8834436624472243,0.3687052152324247,0.45119125626524087,0.5890879424493243,Strong,Limited Failure Evidence,"sensor_034, sensor_082","sensor_104, sensor_248, sensor_520, sensor_317, sensor_181","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 7.84%, and the mean analytical similarity score was 57.53%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001130,0,Pass,Low Risk,0.0334438967979777,0.3777399800584027,0.6222600199415973,0.44612928970470866,10,1,9,0.1,0.10102596509079845,0.01787574951572113,0.4041563854975721,0.46540571256621677,0.8178249372785773,0.30456731891710587,0.47018061270772793,0.46487516810604884,Moderate,Limited Failure Evidence,nan,"sensor_104, sensor_060, sensor_317, sensor_130, sensor_126","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 10.10%, and the mean analytical similarity score was 46.54%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000525,0,Pass,Engineering Review,0.0587311360002732,0.324488853260435,0.6755111467395649,0.4972067039106145,10,1,9,0.1,0.10010474808473498,0.01787574951572113,0.4041563854975721,0.15399847243719,0.359017175906879,0.06000041160483926,0.15415978288758908,0.1539805490538123,Very Weak,Limited Failure Evidence,"sensor_317, sensor_542, sensor_103","sensor_104, sensor_060, sensor_564, sensor_578, sensor_574","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 10.01%, and the mean analytical similarity score was 15.40%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001206,0,Pass,Engineering Review,0.0514523456403994,0.307464841534433,0.692535158465567,0.2537909018355946,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4073907062398508,0.7076989671528454,0.25670745510355264,,0.4073907062398508,Moderate,No Retrieved Failure Evidence,sensor_103,"sensor_214, sensor_104, sensor_352, sensor_130, sensor_511","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 40.74%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000177,0,Pass,High Risk,0.1383367466928346,0.2301431252994541,0.7698568747005459,0.6145251396648045,10,1,9,0.1,0.030744338708943334,0.01787574951572113,0.4041563854975721,0.19011147830902816,0.45539027268234744,0.02896988451093901,0.05844851681590696,0.20474069625270833,Very Weak,Limited Failure Evidence,"sensor_104, sensor_511, sensor_065, sensor_066, sensor_015","sensor_060, sensor_201, sensor_342, sensor_478, sensor_206","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 3.07%, and the mean analytical similarity score was 19.01%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001483,0,Pass,Low Risk,0.0310327247541021,0.3254772423126427,0.6745227576873574,0.0430965682362332,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4254055922261027,0.5964063232517354,0.34927255097240834,,0.4254055922261027,Moderate,No Retrieved Failure Evidence,"sensor_206, sensor_478","sensor_104, sensor_131, sensor_060, sensor_511, sensor_126","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 42.54%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001093,0,Pass,High Risk,0.0971869380346341,0.1907753285344991,0.8092246714655009,0.19473264166001591,10,1,9,0.1,0.06604421554388802,0.01787574951572113,0.4041563854975721,0.28556418909569764,0.5982991380958426,0.15988003072279472,0.18859862856251855,0.2963381402660509,Weak,Limited Failure Evidence,"sensor_034, sensor_282","sensor_104, sensor_511, sensor_130, sensor_126, sensor_029","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 6.60%, and the mean analytical similarity score was 28.56%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000564,0,Pass,High Risk,0.1215244773666268,0.2444129874081832,0.7555870125918168,0.3232242617717478,10,2,8,0.2,0.15657644959386807,0.056680947980693314,0.5098431532792765,0.5876137169357831,0.7482492827949,0.4298331431399216,0.4600323476523055,0.6195090592566525,Strong,Limited Failure Evidence,"sensor_478, sensor_342, sensor_206, sensor_574, sensor_578","sensor_104, sensor_060, sensor_248, sensor_520, sensor_059","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 15.66%, and the mean analytical similarity score was 58.76%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000968,0,Pass,Low Risk,0.0278010924165778,0.4422191986964867,0.5577808013035133,0.7414205905826018,10,1,9,0.1,0.07732300994480953,0.01787574951572113,0.4041563854975721,0.3723338170690259,0.5533628456715552,0.2773026730918935,0.28789971440017187,0.38171538403223193,Moderate,Limited Failure Evidence,"sensor_512, sensor_342","sensor_104, sensor_131, sensor_060, sensor_126, sensor_130","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 7.73%, and the mean analytical similarity score was 37.23%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001272,0,Pass,High Risk,0.0981183454150619,0.2910987962327803,0.7089012037672197,0.7486033519553073,10,1,9,0.1,0.07710933879102057,0.01787574951572113,0.4041563854975721,0.5634811637423262,0.7525825537763197,0.39353696952182554,0.4344965995736556,0.5778127819832896,Strong,Limited Failure Evidence,"sensor_104, sensor_125, sensor_015, sensor_124, sensor_133","sensor_214, sensor_060, sensor_352, sensor_206, sensor_511","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 7.71%, and the mean analytical similarity score was 56.35%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001473,0,Pass,Low Risk,0.0228641726482831,0.4096382129639181,0.5903617870360819,0.3743016759776536,10,2,8,0.2,0.20778571150219374,0.056680947980693314,0.5098431532792765,0.359212340679817,0.6132133553456426,0.2199695536564429,0.3731959589426209,0.35571643611411596,Moderate,Limited Failure Evidence,sensor_056,"sensor_104, sensor_131, sensor_578, sensor_548, sensor_181","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 20.78%, and the mean analytical similarity score was 35.92%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000465,0,Pass,High Risk,0.080974732001453,0.3288158320296103,0.6711841679703896,0.34636871508379885,10,3,7,0.3,0.2777327369279818,0.10778928748621183,0.6032267800204347,0.5468664825023588,0.7742874881651782,0.4268612675832477,0.5062757497318613,0.564262510832572,Moderate,Moderate Failure Evidence,"sensor_104, sensor_511, sensor_103","sensor_060, sensor_564, sensor_127, sensor_189, sensor_308","The 10 nearest development records contained 3 observed failures. The similarity-weighted historical failure rate was 27.77%, and the mean analytical similarity score was 54.69%. The resulting evidence category is Moderate Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000622,0,Pass,Low Risk,0.0223167881014539,0.3571248136412773,0.6428751863587227,0.16759776536312854,10,1,9,0.1,0.08942347977491166,0.01787574951572113,0.4041563854975721,0.5319930248379383,0.7011448413811147,0.43281212932479024,0.47572667496989457,0.5382448414899431,Moderate,Limited Failure Evidence,"sensor_104, sensor_034","sensor_060, sensor_520, sensor_248, sensor_478, sensor_206","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 8.94%, and the mean analytical similarity score was 53.20%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001167,0,Pass,Engineering Review,0.0475184686152613,0.4311559612350712,0.5688440387649287,0.9177972865123704,10,1,9,0.1,0.16700827899669415,0.01787574951572113,0.4041563854975721,0.19733017698294608,0.5273048873653268,0.07383459090363334,0.3295577325203489,0.18263822636767912,Very Weak,Limited Failure Evidence,"sensor_424, sensor_034, sensor_064","sensor_104, sensor_520, sensor_248, sensor_060, sensor_130","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 16.70%, and the mean analytical similarity score was 19.73%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000630,0,Pass,Low Risk,0.0278699994602215,0.4951076853856093,0.5048923146143907,0.8810853950518756,10,1,9,0.1,0.1396225174665057,0.01787574951572113,0.4041563854975721,0.43200317849901965,0.6641205383625137,0.2929654377267497,0.6031737133556535,0.41298423018161595,Moderate,Limited Failure Evidence,sensor_589,"sensor_104, sensor_060, sensor_034, sensor_478, sensor_282","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 13.96%, and the mean analytical similarity score was 43.20%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,0.49002394253790904,10,2,8,0.2,0.20016715236860594,0.056680947980693314,0.5098431532792765,0.45886215339810416,0.675431476195543,0.3224761544386166,0.4592456528771247,0.4587662785283489,Moderate,Limited Failure Evidence,nan,"sensor_034, sensor_104, sensor_131, sensor_060, sensor_126","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 20.02%, and the mean analytical similarity score was 45.89%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000109,0,Pass,High Risk,0.1053196950607065,0.2106138718048575,0.7893861281951425,0.04868316041500398,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.19840573105610168,0.567329788152942,0.02584472919026457,,0.19840573105610168,Very Weak,No Retrieved Failure Evidence,"sensor_060, sensor_104, sensor_206, sensor_478, sensor_342","sensor_564, sensor_511, sensor_122, sensor_125, sensor_485","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 19.84%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000550,0,Pass,Engineering Review,0.0414907756863708,0.4090702180192636,0.5909297819807364,0.9792498004788508,10,2,8,0.2,0.2621183422323556,0.056680947980693314,0.5098431532792765,0.28779511956066733,0.5904526718797747,0.12749697045285896,0.3771818982090235,0.2654484248985783,Weak,Limited Failure Evidence,sensor_034,"sensor_104, sensor_520, sensor_248, sensor_126, sensor_206","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 26.21%, and the mean analytical similarity score was 28.78%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
